EmpID,Title,ManagerKey,BusinessUnit,Department,Division,JobFunction,EmployeeType,Classification,PayZone,State,Gender,Ethnicity,AgeBand,AgeBandSort,TenureBand,TenureBandSort,TenureYears,Performance,Rating,StartDate,ExitDate,Status,SourceStatus,StatusCheck,LeaverReason,LeaverGroup,EarlyLeaver
1800,Production Technician I,M1365,TNS,Production,Wireline Construction,Lineman,Part-Time,Full-Time,Zone C,MA,Female,Black,45-54,3,1-2 years,1,1.503,Fully Meets,3,2019-10-18,2021-04-19,Left,Active,Contradicts dates,Resignation,Voluntary,No
1801,Production Technician I,M1366,PYZ,Production,General - Con,Technician,Full-Time,Temporary,Zone C,MA,Female,Hispanic,25-34,1,1-2 years,1,1.498,Fully Meets,3,2021-07-25,2023-01-23,Left,Active,Contradicts dates,Involuntary,Involuntary,No
1802,Production Technician I,M1367,WBL,Production,Field Operations,Driller,Part-Time,Temporary,Zone B,MA,Female,Other,35-44,2,3-5 years,3,3.348,Fully Meets,3,2020-03-31,,Employed,Active,Agrees with dates,,,No
1803,Production Technician I,M1368,NEL,Production,General - Eng,Billing,Full-Time,Full-Time,Zone C,MA,Female,Other,35-44,2,3-5 years,3,3.723,Fully Meets,3,2019-11-11,2023-08-02,Left,Active,Contradicts dates,Resignation,Voluntary,No
1804,Production Technician I,M1369,PL,Production,Field Operations,Laborer,Part-Time,Temporary,Zone A,MA,Male,Hispanic,55+,4,Under 1 year,0,0.238,Fully Meets,3,2021-12-05,2022-03-02,Left,Active,Contradicts dates,Voluntary,Voluntary,Yes
1805,Production Technician I,M1370,BPC,Production,Aerial,Laborer,Contract,Temporary,Zone A,MA,Male,Black,45-54,3,3-5 years,3,3.713,Fully Meets,3,2018-12-17,2022-09-03,Left,Active,Contradicts dates,Voluntary,Voluntary,No
1806,Production Technician I,M1371,CCDR,Production,General - Con,Laborer,Part-Time,Full-Time,Zone A,MA,Male,Asian,55+,4,1-2 years,1,1.418,Fully Meets,3,2022-03-06,,Employed,Active,Agrees with dates,,,No
1807,Production Technician I,M1372,SVG,Production,Yard (Material Handling),Lineman,Contract,Full-Time,Zone C,MA,Female,White,35-44,2,3-5 years,3,3.921,Fully Meets,3,2019-09-04,,Employed,Active,Agrees with dates,,,No
1808,Production Technician I,M1373,EW,Production,Splicing,Coordinator,Part-Time,Part-Time,Zone A,MA,Female,Black,35-44,2,Under 1 year,0,0.03,Fully Meets,3,2023-07-26,,Employed,Active,Agrees with dates,,,No
1809,Production Technician I,M1374,MSC,Production,Yard (Material Handling),Supervisor,Contract,Part-Time,Zone C,MA,Female,Other,55+,4,Under 1 year,0,0.413,Fully Meets,3,2022-12-19,2023-05-19,Left,Active,Contradicts dates,Involuntary,Involuntary,Yes
1810,Production Technician I,M1375,TNS,Production,General - Con,Engineer,Full-Time,Part-Time,Zone A,MA,Male,Black,25-34,1,1-2 years,1,1.969,Fully Meets,3,2021-08-17,,Employed,Active,Agrees with dates,,,No
1811,Production Technician I,M1376,PYZ,Production,Technology / It,Project Manager,Contract,Full-Time,Zone A,MA,Female,Black,45-54,3,1-2 years,1,1.153,Fully Meets,3,2022-06-11,,Employed,Active,Agrees with dates,,,No
1812,Production Technician I,M1377,WBL,Production,General - Con,Manager,Contract,Full-Time,Zone A,MA,Female,Black,45-54,3,1-2 years,1,1.711,Fully Meets,3,2021-10-01,2023-06-18,Left,Voluntarily Terminated,Agrees with dates,Involuntary,Involuntary,No
1813,Production Technician I,M1378,NEL,Production,Aerial,Lineman,Contract,Temporary,Zone C,MA,Female,Other,35-44,2,3-5 years,3,3.003,Fully Meets,3,2020-08-04,,Employed,Active,Agrees with dates,,,No
1814,Production Technician I,M1379,PL,Production,Wireline Construction,Laborer,Full-Time,Part-Time,Zone A,MA,Female,Black,35-44,2,1-2 years,1,1.481,Fully Meets,3,2022-02-11,,Employed,Active,Agrees with dates,,,No
1815,Production Technician I,M1380,BPC,Production,Project Management - Con,Manager,Contract,Part-Time,Zone A,MA,Female,Asian,55+,4,3-5 years,3,3.121,Fully Meets,3,2020-06-22,,Employed,Active,Agrees with dates,,,No
1816,Production Technician II,M1381,NEL,Production,General - Con,Supervisor,Contract,Temporary,Zone A,MA,Female,Other,55+,4,2-3 years,2,2.938,Fully Meets,3,2020-08-28,,Employed,Active,Agrees with dates,,,No
1817,Production Technician II,M1382,PL,Production,Aerial,Lineman,Contract,Temporary,Zone A,MA,Female,Other,35-44,2,2-3 years,2,2.927,Fully Meets,3,2019-05-06,2022-04-09,Left,Active,Contradicts dates,Resignation,Voluntary,No
1818,Production Technician II,M1383,BPC,Production,Yard (Material Handling),Laborer,Contract,Part-Time,Zone C,MA,Male,Hispanic,55+,4,2-3 years,2,2.078,Fully Meets,3,2021-07-08,,Employed,Active,Agrees with dates,,,No
1819,Production Technician I,M1384,WBL,Production,General - Con,Technician,Full-Time,Temporary,Zone B,MA,Female,Black,55+,4,1-2 years,1,1.095,Fully Meets,3,2022-07-02,,Employed,Active,Agrees with dates,,,No
1820,Production Technician I,M1385,PYZ,Production,Shop (Fleet),Shop,Full-Time,Part-Time,Zone C,MA,Female,Black,35-44,2,Under 1 year,0,0.257,Fully Meets,3,2023-05-04,,Employed,Active,Agrees with dates,,,No
1821,Production Technician I,M1386,WBL,Production,General - Sga,Accountant,Full-Time,Full-Time,Zone B,MA,Female,Hispanic,35-44,2,Under 1 year,0,0.63,Fully Meets,3,2022-12-19,,Employed,Active,Agrees with dates,,,No
1822,Production Technician I,M1387,NEL,Production,Wireline Construction,Groundman,Contract,Part-Time,Zone C,MA,Female,Black,55+,4,1-2 years,1,1.363,Fully Meets,3,2022-03-26,,Employed,Active,Agrees with dates,,,No
1823,Production Technician I,M1388,PL,Production,Finance & Accounting,Assistant,Contract,Full-Time,Zone A,MA,Male,Black,55+,4,1-2 years,1,1.511,Fully Meets,3,2021-05-09,2022-11-12,Left,Active,Contradicts dates,Voluntary,Voluntary,No
1824,Production Technician I,M1389,BPC,Production,Yard (Material Handling),Vp,Contract,Temporary,Zone B,MA,Male,Other,55+,4,2-3 years,2,2.166,Fully Meets,3,2020-01-09,2022-03-10,Left,Active,Contradicts dates,Voluntary,Voluntary,No
1825,Production Technician I,M1390,CCDR,Production,Splicing,Laborer,Contract,Part-Time,Zone A,MA,Male,White,25-34,1,1-2 years,1,1.993,Fully Meets,3,2021-05-16,2023-05-14,Left,Active,Contradicts dates,Voluntary,Voluntary,No
1826,Production Technician I,M1391,SVG,Production,Aerial,Foreman,Part-Time,Temporary,Zone B,MA,Female,Other,55+,4,1-2 years,1,1.336,Exceeds,3,2021-01-31,2022-06-03,Left,Active,Contradicts dates,Resignation,Voluntary,No
1827,Production Technician I,M1392,EW,Production,Field Operations,Operator,Contract,Full-Time,Zone C,MA,Female,Other,35-44,2,Under 1 year,0,0.986,Needs Improvement,3,2021-09-19,2022-09-14,Left,Active,Contradicts dates,Involuntary,Involuntary,Yes
1828,Production Technician I,M1393,MSC,Production,Wireline Construction,Foreman,Part-Time,Temporary,Zone B,MA,Male,Black,35-44,2,2-3 years,2,2.067,Exceeds,3,2020-03-01,2022-03-26,Left,Active,Contradicts dates,Resignation,Voluntary,No
1829,Production Technician I,M1394,TNS,Production,Engineers,Project Manager,Part-Time,Temporary,Zone B,MA,Male,White,35-44,2,3-5 years,3,3.433,Exceeds,3,2020-02-29,,Employed,Active,Agrees with dates,,,No
1830,Production Technician I,M1395,PYZ,Production,Finance & Accounting,Administrative,Full-Time,Temporary,Zone A,MA,Female,Black,55+,4,3-5 years,3,4.66,Needs Improvement,3,2018-12-08,,Employed,Active,Agrees with dates,,,No
1831,Production Technician I,M1396,WBL,Production,Isp,Technician,Part-Time,Temporary,Zone B,MA,Female,Asian,45-54,3,Under 1 year,0,0.969,Needs Improvement,3,2022-06-26,2023-06-15,Left,Voluntarily Terminated,Agrees with dates,Retirement,Retirement,Yes
1832,Production Technician I,M1397,NEL,Production,Engineers,Engineer,Contract,Part-Time,Zone A,MA,Female,White,55+,4,3-5 years,3,3.756,Needs Improvement,3,2019-11-03,,Employed,Active,Agrees with dates,,,No
1833,Production Technician I,M1398,PL,Production,Field Operations,Technician,Part-Time,Full-Time,Zone B,MA,Female,White,35-44,2,Under 1 year,0,0.594,Needs Improvement,3,2023-01-01,,Employed,Active,Agrees with dates,,,No
1834,Production Technician II,M1399,CCDR,Production,Project Management - Con,Coordinator,Contract,Full-Time,Zone C,MA,Female,White,35-44,2,Under 1 year,0,0.679,Needs Improvement,3,2020-07-31,2021-04-05,Left,Active,Contradicts dates,Resignation,Voluntary,Yes
1835,Production Technician II,M1400,EW,Production,Field Operations,Laborer,Part-Time,Temporary,Zone B,MA,Female,Asian,35-44,2,Under 1 year,0,0.854,Needs Improvement,3,2021-09-10,2022-07-19,Left,Active,Contradicts dates,Resignation,Voluntary,Yes
1836,Production Technician II,M1401,MSC,Production,Field Operations,Laborer,Part-Time,Temporary,Zone B,MA,Male,Hispanic,45-54,3,3-5 years,3,4.131,Needs Improvement,3,2019-06-19,,Employed,Active,Agrees with dates,,,No
1837,Production Technician II,M1402,NEL,Production,Project Management - Con,Technician,Part-Time,Full-Time,Zone B,MA,Female,Asian,45-54,3,1-2 years,1,1.971,Needs Improvement,3,2021-08-16,,Employed,Active,Agrees with dates,,,No
1838,Production Technician I,M1403,TNS,Production,Aerial,Laborer,Part-Time,Temporary,Zone A,MA,Female,White,55+,4,3-5 years,3,4.079,Exceeds,3,2019-07-08,,Employed,Active,Agrees with dates,,,No
1839,Production Technician I,M1404,PYZ,Production,People Services,Assistant,Full-Time,Part-Time,Zone A,MA,Female,Other,55+,4,1-2 years,1,1.038,Exceeds,3,2021-08-17,2022-08-31,Left,Active,Contradicts dates,Voluntary,Voluntary,No
1840,Production Technician I,M1405,WBL,Production,General - Eng,Drafter,Full-Time,Part-Time,Zone B,MA,Female,Hispanic,45-54,3,2-3 years,2,2.574,Exceeds,3,2021-01-08,,Employed,Active,Agrees with dates,,,No
1841,Production Technician I,M1406,NEL,Production,Field Operations,Operator,Contract,Part-Time,Zone B,MA,Female,Hispanic,55+,4,3-5 years,3,4.977,Exceeds,3,2018-08-14,,Employed,Active,Agrees with dates,,,No
1842,Production Technician I,M1407,PL,Production,General - Con,Coordinator,Part-Time,Temporary,Zone B,MA,Male,Asian,25-34,1,2-3 years,2,2.018,Exceeds,3,2021-07-30,,Employed,Active,Agrees with dates,,,No
1843,Production Technician I,M1408,BPC,Production,Engineers,Engineer,Full-Time,Temporary,Zone C,MA,Male,Hispanic,55+,4,Under 1 year,0,0.329,Needs Improvement,3,2023-04-08,,Employed,Active,Agrees with dates,,,No
1844,Production Technician I,M1409,CCDR,Production,General - Con,Model Assistant,Part-Time,Part-Time,Zone A,MA,Female,Other,55+,4,3-5 years,3,3.901,Exceeds,3,2019-09-11,,Employed,Active,Agrees with dates,,,No
1845,Production Technician I,M1410,SVG,Production,Aerial,Laborer,Part-Time,Temporary,Zone A,MA,Female,Black,55+,4,1-2 years,1,1.465,Needs Improvement,3,2020-03-05,2021-08-22,Left,Active,Contradicts dates,Voluntary,Voluntary,No
1846,Production Technician I,M1411,EW,Production,Aerial,Foreman,Full-Time,Temporary,Zone C,MA,Male,Black,55+,4,3-5 years,3,3.677,Needs Improvement,3,2019-12-02,,Employed,Active,Agrees with dates,,,No
1847,Production Technician I,M1412,MSC,Production,Project Management - Con,Project Manager,Full-Time,Part-Time,Zone C,MA,Male,Other,Under 25,0,Under 1 year,0,0.057,Needs Improvement,3,2022-12-03,2022-12-24,Left,Active,Contradicts dates,Resignation,Voluntary,Yes
1848,Production Technician I,M1413,TNS,Production,Engineers,Engineer,Contract,Part-Time,Zone C,MA,Male,Black,Under 25,0,1-2 years,1,1.618,PIP,3,2021-12-23,,Employed,Active,Agrees with dates,,,No
1849,Production Technician I,M1414,PYZ,Production,Project Management - Con,Project Manager,Part-Time,Full-Time,Zone B,MA,Female,Hispanic,55+,4,1-2 years,1,1.52,PIP,3,2022-01-28,,Employed,Active,Agrees with dates,,,No
1850,Production Technician I,M1415,WBL,Production,Aerial,Lineman,Contract,Full-Time,Zone A,MA,Female,White,25-34,1,1-2 years,1,1.528,PIP,3,2019-12-15,2021-06-25,Left,Voluntarily Terminated,Agrees with dates,Voluntary,Voluntary,No
1851,Production Technician I,M1416,NEL,Production,General - Con,Laborer,Full-Time,Temporary,Zone B,MA,Female,Hispanic,55+,4,Under 1 year,0,0.72,PIP,3,2021-11-11,2022-08-01,Left,Voluntarily Terminated,Agrees with dates,Retirement,Retirement,Yes
1852,Production Technician I,M1417,PL,Production,General - Con,Technician,Full-Time,Part-Time,Zone A,MA,Female,Black,35-44,2,3-5 years,3,4.446,PIP,3,2019-02-15,2023-07-28,Left,Voluntarily Terminated,Agrees with dates,Voluntary,Voluntary,No
1853,Production Technician II,M1418,PYZ,Production,Wireline Construction,Lineman,Contract,Temporary,Zone B,MA,Female,Other,55+,4,1-2 years,1,1.35,PIP,3,2022-03-31,,Employed,Active,Agrees with dates,,,No
1854,Production Technician II,M1419,WBL,Production,Shop (Fleet),Mechanic,Contract,Full-Time,Zone A,MA,Female,Asian,55+,4,1-2 years,1,1.478,PIP,3,2020-10-25,2022-04-18,Left,Active,Contradicts dates,Involuntary,Involuntary,No
1855,Production Technician II,M1387,NEL,Production,General - Con,Locator,Part-Time,Part-Time,Zone B,MA,Male,Other,55+,4,Under 1 year,0,0.753,Exceeds,3,2022-07-25,2023-04-26,Left,Voluntarily Terminated,Agrees with dates,Retirement,Retirement,Yes
1856,Production Technician II,M1420,PL,Production,Field Operations,Technician,Full-Time,Full-Time,Zone A,MA,Female,Black,45-54,3,2-3 years,2,2.01,Exceeds,3,2021-08-02,,Employed,Active,Agrees with dates,,,No
1857,Production Technician II,M342,BPC,Production,Billable Consultants,Engineer,Contract,Temporary,Zone C,MA,Male,Other,55+,4,1-2 years,1,1.339,Exceeds,3,2021-11-13,2023-03-17,Left,Voluntarily Terminated,Agrees with dates,Involuntary,Involuntary,No
1858,Production Technician I,M1421,TNS,Production,Wireline Construction,Lineman,Contract,Full-Time,Zone A,MA,Female,Asian,35-44,2,Under 1 year,0,0.559,Exceeds,3,2019-05-07,2019-11-27,Left,Active,Contradicts dates,Resignation,Voluntary,Yes
1859,Production Technician I,M1422,PYZ,Production,Field Operations,Field Technician,Contract,Part-Time,Zone A,MA,Female,Hispanic,35-44,2,Under 1 year,0,0.172,Exceeds,3,2020-12-31,2021-03-04,Left,Active,Contradicts dates,Voluntary,Voluntary,Yes
1860,Production Technician I,M1423,WBL,Production,Project Management - Con,Coordinator,Part-Time,Full-Time,Zone B,MA,Female,Asian,Under 25,0,Under 1 year,0,0.241,Exceeds,3,2019-12-10,2020-03-07,Left,Voluntarily Terminated,Agrees with dates,Involuntary,Involuntary,Yes
1861,Production Technician I,M1424,NEL,Production,Wireline Construction,Apprentice,Contract,Full-Time,Zone A,MA,Male,Black,55+,4,3-5 years,3,3.151,Exceeds,3,2020-06-11,,Employed,Active,Agrees with dates,,,No
1862,Production Technician I,M1425,PL,Production,Aerial,Laborer,Full-Time,Temporary,Zone C,MA,Male,Other,35-44,2,1-2 years,1,1.933,Exceeds,3,2021-08-30,,Employed,Active,Agrees with dates,,,No
1863,Production Technician I,M1426,BPC,Production,Engineers,Engineer,Part-Time,Full-Time,Zone C,MA,Female,Other,35-44,2,2-3 years,2,2.152,Exceeds,3,2019-11-04,2021-12-29,Left,Active,Contradicts dates,Involuntary,Involuntary,No
1864,Production Technician I,M1427,CCDR,Production,Field Operations,Splicer,Full-Time,Temporary,Zone A,MA,Female,Hispanic,45-54,3,Under 1 year,0,0.123,Exceeds,3,2023-06-03,2023-07-18,Left,Active,Contradicts dates,Resignation,Voluntary,Yes
1865,Production Technician I,M1428,SVG,Production,Field Operations,Lineman,Part-Time,Part-Time,Zone C,MA,Female,Asian,45-54,3,2-3 years,2,2.472,Exceeds,3,2021-02-14,,Employed,Active,Agrees with dates,,,No
1866,Production Technician I,M1429,EW,Production,Field Operations,Operator,Contract,Temporary,Zone A,MA,Male,Asian,35-44,2,Under 1 year,0,0.435,Exceeds,3,2023-02-28,,Employed,Active,Agrees with dates,,,No
1867,Production Technician I,M1430,MSC,Production,Engineers,Technician,Full-Time,Temporary,Zone B,MA,Male,Asian,55+,4,Under 1 year,0,0.602,Needs Improvement,3,2021-01-09,2021-08-17,Left,Active,Contradicts dates,Involuntary,Involuntary,Yes
1868,Production Technician I,M1431,TNS,Production,Field Operations,Laborer,Part-Time,Full-Time,Zone A,MA,Male,Black,Under 25,0,1-2 years,1,1.147,Needs Improvement,3,2022-03-22,2023-05-15,Left,Active,Contradicts dates,Resignation,Voluntary,No
1869,Production Technician I,M1432,PYZ,Production,Catv,Foreman,Part-Time,Temporary,Zone C,MA,Female,Asian,35-44,2,3-5 years,3,3.734,Exceeds,3,2019-11-11,,Employed,Active,Agrees with dates,,,No
1870,Production Technician I,M1433,WBL,Production,Engineers,Engineer,Contract,Full-Time,Zone B,MA,Female,Hispanic,25-34,1,Under 1 year,0,0.838,Fully Meets,3,2022-10-04,,Employed,Active,Agrees with dates,,,No
1871,Production Technician I,M1434,NEL,Production,Wireline Construction,Laborer,Contract,Full-Time,Zone C,MA,Female,White,25-34,1,1-2 years,1,1.952,Fully Meets,3,2021-08-23,,Employed,Active,Agrees with dates,,,No
1872,Production Technician I,M1435,PL,Production,Field Operations,Laborer,Full-Time,Temporary,Zone B,MA,Female,Hispanic,45-54,3,Under 1 year,0,0.534,Fully Meets,3,2022-12-05,2023-06-18,Left,Active,Contradicts dates,Retirement,Retirement,Yes
1873,Production Technician II,M1436,BPC,Production,Engineers,Technician,Contract,Temporary,Zone C,MA,Female,Black,55+,4,Under 1 year,0,0.107,Fully Meets,3,2019-07-20,2019-08-28,Left,Active,Contradicts dates,Involuntary,Involuntary,Yes
1874,Production Technician II,M1437,CCDR,Production,Technology / It,Technician,Full-Time,Part-Time,Zone B,MA,Male,Asian,55+,4,1-2 years,1,1.749,Fully Meets,3,2021-11-05,,Employed,Active,Agrees with dates,,,No
1875,Production Technician II,M1438,EW,Production,General - Con,Foreman,Full-Time,Full-Time,Zone C,MA,Male,Other,55+,4,2-3 years,2,2.16,Fully Meets,3,2021-01-04,2023-03-04,Left,Voluntarily Terminated,Agrees with dates,Involuntary,Involuntary,No
1876,Production Technician II,M1439,MSC,Production,Field Operations,Operator,Full-Time,Part-Time,Zone A,MA,Female,Hispanic,55+,4,Under 1 year,0,0.381,Fully Meets,3,2022-10-14,2023-03-02,Left,Leave of Absence,Contradicts dates,Resignation,Voluntary,Yes
1877,Production Technician II,M1440,NEL,Production,General - Con,Foreman,Part-Time,Full-Time,Zone A,MA,Male,Asian,55+,4,1-2 years,1,1.766,Fully Meets,3,2021-10-30,,Employed,Active,Agrees with dates,,,No
1878,Production Technician I,M1441,WBL,Production,Splicing,Manager,Part-Time,Part-Time,Zone B,MA,Female,White,Under 25,0,Under 1 year,0,0.736,Fully Meets,3,2022-10-02,2023-06-28,Left,Active,Contradicts dates,Voluntary,Voluntary,Yes
1879,Production Technician I,M1442,BPC,Production,Engineers,Engineer,Part-Time,Temporary,Zone B,MA,Female,Black,55+,4,1-2 years,1,1.552,Fully Meets,3,2018-11-25,2020-06-14,Left,Voluntarily Terminated,Agrees with dates,Involuntary,Involuntary,No
1880,Production Technician I,M1443,CCDR,Production,Project Management - Con,Foreman,Full-Time,Full-Time,Zone A,MA,Female,Black,55+,4,1-2 years,1,1.555,Fully Meets,3,2021-07-09,2023-01-28,Left,Voluntarily Terminated,Agrees with dates,Voluntary,Voluntary,No
1881,Production Technician I,M1444,EW,Production,Field Operations,Technician,Full-Time,Part-Time,Zone B,MA,Male,Asian,Under 25,0,3-5 years,3,4.266,Fully Meets,3,2019-05-01,,Employed,Active,Agrees with dates,,,No
1882,Production Technician I,M1445,MSC,Production,Fielders,Engineer,Full-Time,Part-Time,Zone A,MA,Female,Asian,55+,4,1-2 years,1,1.177,Fully Meets,3,2021-11-09,2023-01-13,Left,Active,Contradicts dates,Retirement,Retirement,No
1883,Production Technician I,M1446,NEL,Production,Project Management - Con,Project Manager,Full-Time,Temporary,Zone B,MA,Female,Black,55+,4,Under 1 year,0,0.569,Fully Meets,3,2018-08-27,2019-03-23,Left,Active,Contradicts dates,Voluntary,Voluntary,Yes
1884,Production Technician I,M1447,PL,Production,General - Eng,Engineer,Part-Time,Part-Time,Zone C,MA,Female,Other,Under 25,0,3-5 years,3,4.392,Fully Meets,3,2019-03-16,,Employed,Active,Agrees with dates,,,No
1885,Production Technician I,M1448,PYZ,Production,General - Con,Technician,Contract,Full-Time,Zone B,MA,Male,Other,35-44,2,1-2 years,1,1.577,Fully Meets,3,2022-01-07,,Employed,Active,Agrees with dates,,,No
1886,Production Technician I,M1449,SVG,Production,Executive,Administrator,Contract,Temporary,Zone A,MA,Male,White,35-44,2,Under 1 year,0,0.416,Fully Meets,3,2022-10-04,2023-03-05,Left,Active,Contradicts dates,Involuntary,Involuntary,Yes
1887,Production Technician I,M1450,TNS,Production,Field Operations,Tower Hand,Full-Time,Full-Time,Zone C,MA,Male,White,25-34,1,1-2 years,1,1.372,Fully Meets,3,2022-03-23,,Employed,Active,Agrees with dates,,,No
1888,Production Technician I,M1451,WBL,Production,Engineers,Engineer,Full-Time,Temporary,Zone B,MA,Female,White,55+,4,3-5 years,3,3.22,Fully Meets,3,2020-05-05,2023-07-25,Left,Active,Contradicts dates,Voluntary,Voluntary,No
1889,Production Technician I,M1452,PYZ,Production,General - Con,Laborer,Contract,Temporary,Zone B,MA,Female,Other,55+,4,2-3 years,2,2.7,Fully Meets,3,2020-11-23,,Employed,Active,Agrees with dates,,,No
1890,Production Technician I,M1453,WBL,Production,Splicing,Laborer,Contract,Full-Time,Zone B,MA,Female,White,55+,4,1-2 years,1,1.358,Fully Meets,3,2022-03-28,,Employed,Active,Agrees with dates,,,No
